contract_type,job_type,location,salary,title,url
Permanent,full-time,Warwick,Competitive salary,Customer Support Co-ordinator,/jobs/customer-support-co-ordinator/52229752?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D85
Contract,full-time,Camden Town,£385 - £450 per day,Senior Application Analyst - Northgate NEC,/jobs/senior-application-analyst-northgate-nec/52176527?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D85
Permanent,full-time,Manchester,"£40,000 - £45,000 per annum",Finance Business Partner,/jobs/finance-business-partner/52143286?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D85
Contract,full-time,London,Salary negotiable,Statutory Tax Specialist,/jobs/statutory-tax-specialist/52013890?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D85
Permanent,full-time,Plymouth,Competitive salary,Marketing Executive / Digital Marketing Specialist Aerospace,/jobs/marketing-executive-digital-marketing-specialist-aerospace/52200277?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D85
Permanent,full-time,"Claydon, Ipswich","£45,000 - £50,000 per annum",Senior Cyber Security Analyst,/jobs/senior-cyber-security-analyst/52180649?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D85
Permanent,full-time,City of London,"£30,000 per annum",Trainee Investment Analyst ,/jobs/trainee-investment-analyst/51479757?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D85
Permanent,full-time,Gloucestershire,"£50,000 - £80,000 per annum",Cyber Security Analyst,/jobs/cyber-security-analyst/51839251?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D85
Permanent,full-time,Camden Town,"£36,000 - £37,000 per annum",Service Charge Analyst,/jobs/service-charge-analyst/52015043?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D85
Permanent,full-time,Warwick,Competitive salary,Senior Finance Analyst,/jobs/senior-finance-analyst/52232546?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D85
Permanent,full-time,City of London,"£65,000 per annum",CRM Manager - Sports & Casino,/jobs/crm-manager-sports-casino/52154676?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D85
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
Permanent,full-time,Loughborough,Competitive salary,Risk Data Analyst,/jobs/risk-data-analyst/52190438?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D86
Contract,full-time,Netherlands,€95 - €110 per hour,Data Governance Analyst,/jobs/data-governance-analyst/52168319?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D86
Permanent,full-time,Plymouth,Competitive salary,Marketing Executive / Digital Marketing Specialist Aerospace,/jobs/marketing-executive-digital-marketing-specialist-aerospace/52200277?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D86
Permanent,full-time,"Claydon, Ipswich","£45,000 - £50,000 per annum",Senior Cyber Security Analyst,/jobs/senior-cyber-security-analyst/52180649?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D86
Permanent,full-time,London,"£40,000 - £45,000 per annum",Affiliate Marketing Executive - French & English speaker,/jobs/affiliate-marketing-executive-french-english-speaker/52200095?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D86
Permanent,full-time,City of London,"£65,000 per annum",CRM Manager - Sports & Casino,/jobs/crm-manager-sports-casino/52154676?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D86
Temporary,full-time,Romford,£300 - £350 per day,ICT Analyst Revenues & Benefits,/jobs/ict-analyst-revenues-benefits/52202954?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D86
Permanent,full-time,South West London,"£29,000 - £31,000 per annum",IT Systems Analyst,/jobs/it-systems-analyst/52052608?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D86
Permanent,full-time,London,"£35,000 per annum",Supply Planner,/jobs/supply-planner/52220869?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D86
Permanent,full-time,Milton Keynes,"£40,000 - £50,000 per annum",Senior Risk Onboarding Analyst,/jobs/senior-risk-onboarding-analyst/52079494?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D86
Permanent,full-time,Coventry,Competitive salary,Pricing Specialist - EL,/jobs/pricing-specialist-el/52116952?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D86
Permanent,full-time,Edinburgh,"£30,000 - £36,000 per annum",IT Procurement Analyst,/jobs/it-procurement-analyst/52073111?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D86
Permanent,full-time,Meadowfield Industrial Estate,Competitive salary,Application Support Analyst,/jobs/application-support-analyst/52015239?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D86
Permanent,full-time,Cardiff,"£30,000 per annum",Trainee Investment Analyst ,/jobs/trainee-investment-analyst/51479719?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D86
Permanent,full-time,Glasgow,"£30,000 per annum",Trainee Investment Analyst ,/jobs/trainee-investment-analyst/51479703?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D86
Temporary,full-time,Birmingham,£650 - £750 per day,Senior Finance Business Consultant,/jobs/senior-finance-business-consultant/52197706?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D86
Permanent,full-time,Gloucestershire,"£50,000 - £80,000 per annum",Cyber Security Analyst,/jobs/cyber-security-analyst/51839251?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D86
Permanent,full-time,London,Salary negotiable,IT Support Analyst,/jobs/it-support-analyst/52006879?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D86
Permanent,full-time,London,"£48,000 - £55,000 per annum","Senior Analyst, Customer Marketing CRM",/jobs/senior-analyst-customer-marketing-crm/52172601?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D86
Permanent,full-time,Birmingham,"£23,000 per annum, OTE, inc benefits",Junior Business Intelligence Analyst,/jobs/junior-business-intelligence-analyst/52008843?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D86
Permanent,full-time,Manchester,"£23,000 per annum, OTE, inc benefits",Junior Business Intelligence Analyst,/jobs/junior-business-intelligence-analyst/52008831?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D86
Permanent,full-time,Leicester,"£30,000 - £38,000 per annum",Assistant Systems Accountant,/jobs/assistant-systems-accountant/52077179?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D86
Permanent,full-time,West Midlands (Region),"£73,000 per annum",Project Manager Actuarial Policy,/jobs/project-manager-actuarial-policy/52005399?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D86
Permanent,full-time,West Hampstead,"£30,000 - £40,000 per annum, OTE, inc benefits",Internal Business Development Manager (BRIDGING FINANCE),/jobs/internal-business-development-manager-bridging-finance/51995106?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D86
Permanent,full-time,Altrincham,"£35,000 - £41,000 per annum, inc benefits, negotiable",Paraplanner / Technical Support Analyst ,/jobs/paraplanner-technical-support-analyst/52156524?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D86
Permanent,full-time,Twickenham,"£55,000 - £60,000 per annum, inc benefits",Finance Manager,/jobs/finance-manager/52156454?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D86
Permanent,full-time,Twickenham,"£55,000 - £60,000 per annum, inc benefits",Finance Manager,/jobs/finance-manager/52156443?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D86
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
Contract,full-time,Netherlands,€95 - €110 per hour,Data Governance Analyst,/jobs/data-governance-analyst/52168319?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D87
Temporary,full-time,Manchester,£18.10 per hour,IT Data Analyst,/jobs/it-data-analyst/52212140?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D87
Permanent,full-time,Leatherhead,"£35,000 - £40,000 per annum",Brand Performance Analyst ,/jobs/brand-performance-analyst/52163858?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D87
Permanent,full-time,Altrincham,"£35,000 - £41,000 per annum, inc benefits, negotiable",Paraplanner / Technical Support Analyst ,/jobs/paraplanner-technical-support-analyst/52156524?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D87
Permanent,full-time,Spalding,"£39,000 - £45,000 per annum",IT Analyst,/jobs/it-analyst/52119277?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D87
Permanent,full-time,London,"£40,000 - £45,000 per annum",Affiliate Marketing Executive - French & English speaker,/jobs/affiliate-marketing-executive-french-english-speaker/52200095?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D87
Permanent,full-time,Leicester,"£30,000 - £38,000 per annum",Assistant Systems Accountant,/jobs/assistant-systems-accountant/52077179?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D87
Permanent,full-time,West Midlands (Region),"£73,000 per annum",Project Manager Actuarial Policy,/jobs/project-manager-actuarial-policy/52005399?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D87
Permanent,full-time,West Hampstead,"£30,000 - £40,000 per annum, OTE, inc benefits",Internal Business Development Manager (BRIDGING FINANCE),/jobs/internal-business-development-manager-bridging-finance/51995106?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D87
Permanent,full-time,Watford,Competitive salary,Senior Digital Marketing Executive,/jobs/senior-digital-marketing-executive/51995317?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D87
Permanent,full-time,Edinburgh,Salary negotiable,OPERATIONAL TAX BUSINESS ANALYST,/jobs/operational-tax-business-analyst/52153993?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D87
Contract,full-time,Surrey,"£28,000 - £30,000 per annum",Customer Fulfilment Analyst-German,/jobs/customer-fulfilment-analyst-german/52196160?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D87
Permanent,full-time,Milton Keynes,"£50,000 - £60,000 per annum",Senior SOC Analyst - Milton Keynes,/jobs/senior-soc-analyst-milton-keynes/52130423?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D87
Permanent,full-time,Peterborough,"£40,000 - £50,000 per annum",Product Manager,/jobs/product-manager/52099845?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D87
Permanent,full-time,Milton Keynes,"£45,000 - £55,000 per annum",Senior SOC Analyst - SC Cleared,/jobs/senior-soc-analyst-sc-cleared/52084627?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D87
Contract,full-time,Crawley,£12.21 per hour,HR Operations Administrator,/jobs/hr-operations-administrator/52074590?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D87
Permanent,full-time,Aylesbury,"£60,000 - £65,000 per annum",Financial Reporting Accountant,/jobs/financial-reporting-accountant/52043866?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D87
Permanent,full-time,South West London,"£29,000 - £31,000 per annum",IT Systems Analyst,/jobs/it-systems-analyst/52052608?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D87
Permanent,full-time,London,"£35,000 per annum",Supply Planner,/jobs/supply-planner/52220869?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D87
Permanent,full-time,Milton Keynes,"£40,000 - £50,000 per annum",Senior Risk Onboarding Analyst,/jobs/senior-risk-onboarding-analyst/52079494?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D87
Permanent,full-time,Edinburgh,"£30,000 - £36,000 per annum",IT Procurement Analyst,/jobs/it-procurement-analyst/52073111?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D87
Permanent,full-time,Meadowfield Industrial Estate,Competitive salary,Application Support Analyst,/jobs/application-support-analyst/52015239?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D87
Permanent,full-time,Tachbrook Park,Salary negotiable,Commercial Demand Planning and Pricing Analyst,/jobs/commercial-demand-planning-and-pricing-analyst/52043361?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D87
Permanent,full-time,London,Competitive salary,Product Analyst - Benchmark Coverage,/jobs/product-analyst-benchmark-coverage/52226428?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D87
Contract,full-time,London,£110 - £130 per day,1st/2nd Line IT Support Engineer - 12 mnth Contract to £130p/d,/jobs/1st-2nd-line-it-support-engineer-12-mnth-contract-to-130p-d/52195035?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D87
Permanent,full-time,London,"£80,000 - £90,000 per annum",Compliance Manager     ,/jobs/compliance-manager/52138540?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D87
Temporary,full-time,"Gloucester Business Park, Brockworth",£18.65 per hour,Project Support Officer,/jobs/project-support-officer/52000109?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D87
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
Contract,full-time,Netherlands,€95 - €110 per hour,Data Governance Analyst,/jobs/data-governance-analyst/52168319?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D88
Temporary,full-time,Manchester,£18.10 per hour,IT Data Analyst,/jobs/it-data-analyst/52212140?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D88
Permanent,full-time,Nottinghamshire,"£55,000 - £60,000 per annum",Senior Finance Business Partner,/jobs/senior-finance-business-partner/52219862?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D88
Permanent,full-time,London,"£91,000 - £105,000 per annum",IT Business Analyst,/jobs/it-business-analyst/52072464?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D88
Permanent,full-time,Slough,"£55,000 - £70,000 per annum",Finance business partner,/jobs/finance-business-partner/52163563?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D88
Contract,full-time,Hebburn,Salary negotiable,Real Time Analyst,/jobs/real-time-analyst/52186110?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D88
Permanent,full-time,City of London,"£23,000 per annum, OTE",Junior Business Intelligence Analyst,/jobs/junior-business-intelligence-analyst/52008839?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D88
Permanent,full-time,Nottingham,"£30,000 - £35,000 per annum",Management Accountant,/jobs/management-accountant/52117646?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D88
Permanent,full-time,Manchester,"£70,000 per annum",Head of Ecommerce and Digital Marketing,/jobs/head-of-ecommerce-and-digital-marketing/52098466?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D88
Permanent,full-time,Spalding,"£39,000 - £45,000 per annum",IT General Controls Analyst ,/jobs/it-general-controls-analyst/52041106?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D88
Permanent,full-time,Manchester,"£27,000 per annum",Trainee Digital Construction Manager,/jobs/trainee-digital-construction-manager/52135177?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D88
Permanent,full-time,Coventry,"£55,000 per annum",Finance Business Partner / Management Accountant,/jobs/finance-business-partner-management-accountant/52043310?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D88
Permanent,full-time,Egham,Competitive salary,Conversion Optimisation Consultant,/jobs/conversion-optimisation-consultant/52126778?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D88
Permanent,full-time,East Molesey,"£25,000 - £28,000 per annum","IT Support Assistant - Systems, Apps, Web - Royal Charity",/jobs/it-support-assistant-systems-apps-web-royal-charity/52103826?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D88
Permanent,full-time,City of London,"£30,827 per annum",PROJECT SUPPORT OFFICER,/jobs/project-support-officer/52154942?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D88
Permanent,full-time,Basildon,"£28,000 - £32,000 per annum",IT Systems Analyst - Pharmaceutical Engineering,/jobs/it-systems-analyst-pharmaceutical-engineering/52173622?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D88
Permanent,full-time,London,"£38,000 - £43,000 per annum, inc benefits",IT PMO Analyst Remote x2,/jobs/it-pmo-analyst-remote-x2/52115657?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D88
Permanent,full-time,London Bridge,"£59,000 - £70,100 per annum",Management Accountant with FP&A,/jobs/management-accountant-with-fp-a/52084182?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D88
Permanent,full-time,London Gatwick Airport,"£59,000 - £70,100 per annum",Financial Reporting Manager with FP&A,/jobs/financial-reporting-manager-with-fp-a/52084079?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D88
Permanent,full-time,Newcastle Upon Tyne,"£35,000 - £40,000 per annum",SOC Security Analyst Newcastle £35k  bonus,/jobs/soc-security-analyst-newcastle-35k-bonus/52053654?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D88
Permanent,full-time,London,Competitive salary,BloombergNEF - Climate-Tech Analyst,/jobs/bloombergnef-climate-tech-analyst/52226444?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D88
Permanent,full-time,Wolverhampton,Competitive salary,CRM and Sales Analyst  ,/jobs/crm-and-sales-analyst/52020834?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D88
Permanent,full-time,London,"£35,000 - £40,000 per annum",Financial Protection Analyst,/jobs/financial-protection-analyst/52036351?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D88
Permanent,full-time,Sheffield,"£28,000 - £35,000 per annum",Application Support Specialist ,/jobs/application-support-specialist/52139153?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D88
Permanent,full-time,Fareham,"£18,000 - £26,000 per annum",ICT Support Technician ,/jobs/ict-support-technician/52084805?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D88
Permanent,full-time,Birmingham,"£41,887 - £46,727 per annum",Senior Internal Auditor,/jobs/senior-internal-auditor/52145735?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D88
Permanent,full-time,Poole,"£25,000 - £30,000 per annum, negotiable",24/7 SOC Analyst,/jobs/24-7-soc-analyst/52109862?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D88
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
Contract,full-time,Netherlands,€95 - €110 per hour,Data Governance Analyst,/jobs/data-governance-analyst/52168319?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D89
Temporary,full-time,Manchester,£18.10 per hour,IT Data Analyst,/jobs/it-data-analyst/52212140?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D89
Permanent,full-time,London,Competitive salary,KDB Engineer,/jobs/kdb-engineer/52226690?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D89
Permanent,full-time,London,"£40,000 - £45,000 per annum",Property Accountant,/jobs/property-accountant/52222625?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D89
Permanent,full-time,Norwich,"£22,000 - £26,000 per annum",Financial Administrator - Corporate ,/jobs/financial-administrator-corporate/52000894?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D89
Permanent,full-time,Poole,"£25,000 - £30,000 per annum, negotiable",24/7 SOC Analyst,/jobs/24-7-soc-analyst/52109862?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D89
Contract,full-time,London,"£50,000 per annum",Retail Analyst / Business Partner,/jobs/retail-analyst-business-partner/52160182?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D89
Contract,full-time,Speke,Salary negotiable,Supply Chain Analyst,/jobs/supply-chain-analyst/52013983?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D89
Permanent,full-time,London,Competitive salary,BloombergNEF Regional Energy Transitions Analyst - London,/jobs/bloombergnef-regional-energy-transitions-analyst-london/52226437?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D89
Permanent,full-time,London,"£75,000 - £85,000 per annum",Senior Marketing Manager,/jobs/senior-marketing-manager/52172817?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D89
Permanent,full-time,Southampton International Airport,"£64,000 - £70,001 per annum",Finance Business Partner & FP& A,/jobs/finance-business-partner-fp-a/52108584?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D89
Permanent,full-time,Guildford,"£59,000 - £70,100 per annum",Finance Business Partner and FP&A,/jobs/finance-business-partner-and-fp-a/51802055?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D89
Permanent,full-time,Oldbury,Competitive salary,HRIS Assistant  ,/jobs/hris-assistant/52091132?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D89
Permanent,full-time,London,"£45,000 - £55,000 per annum",Rev Ops/Media Analyst,/jobs/rev-ops-media-analyst/52180148?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D89
Permanent,full-time,Worthing,"£40,000 - £45,000 per annum","Sales Executive - Field / Remote. IT, Telecoms, Cloud Leader",/jobs/sales-executive-field-remote-it-telecoms-cloud-leader/52089883?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D89
Permanent,full-time,Derby,Competitive salary,PMO Manager,/jobs/pmo-manager/52198636?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D89
Permanent,full-time,London,"£47,109 - £55,172 per annum",Senior SOC Analyst,/jobs/senior-soc-analyst/52231346?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D89
Permanent,full-time,"Whiteley, Fareham",Salary not specified,Process Optimisation and Digitisation Manager,/jobs/process-optimisation-and-digitisation-manager/52131872?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D89
Permanent,full-time,Southwell,"£24,000 per annum",Commercial Analyst e-commerce,/jobs/commercial-analyst-e-commerce/52026987?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D89
Permanent,full-time,Basildon,"£25,000 per annum",HR Administrator,/jobs/hr-administrator/52190061?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D89
Permanent,full-time,Birmingham,Competitive salary,Senior Salesforce Administrator,/jobs/senior-salesforce-administrator/52204947?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D89
Permanent,full-time,Kettering,"£50,000 - £60,000 per annum",SEO Manager,/jobs/seo-manager/52182438?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D89
Permanent,full-time,Salford,"£40,000 per annum",Production and Management Accountant,/jobs/production-and-management-accountant/52018422?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D89
Permanent,full-time,City of London,"£45,000 - £60,000 per annum",Technical Operations Analyst,/jobs/technical-operations-analyst/52034763?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D89
Permanent,full-time,Surrey,"£80,000 per annum",IT Cyber Security Manager,/jobs/it-cyber-security-manager/52065433?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D89
Permanent,full-time,Maidstone,"£40,000 - £70,000 per annum",Data Engineer,/jobs/data-engineer/52169276?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D89
Permanent,full-time,Preston,Competitive salary,HR Manager - Food Manufacturing,/jobs/hr-manager-food-manufacturing/52198839?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D89
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
Permanent,full-time,Loughborough,Competitive salary,Risk Data Analyst,/jobs/risk-data-analyst/52190438?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D90
Contract,full-time,Netherlands,€95 - €110 per hour,Data Governance Analyst,/jobs/data-governance-analyst/52168319?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D90
Permanent,full-time,Bedford,"£57,000 per annum",Corporate Performance Analysis Manager,/jobs/corporate-performance-analysis-manager/52104664?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D90
Permanent,full-time,Basildon,"£25,000 per annum",HR Administrator,/jobs/hr-administrator/52190061?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D90
Permanent,full-time,Birmingham,Competitive salary,Senior Salesforce Administrator,/jobs/senior-salesforce-administrator/52204947?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D90
Permanent,full-time,Kettering,"£50,000 - £60,000 per annum",SEO Manager,/jobs/seo-manager/52182438?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D90
Permanent,full-time,Salford,"£40,000 per annum",Production and Management Accountant,/jobs/production-and-management-accountant/52018422?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D90
Permanent,full-time,London,Competitive salary,Tax Senior Analyst UK,/jobs/tax-senior-analyst-uk/52226714?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D90
Permanent,full-time,Scarborough,Competitive salary,Compliance and Safety Officer,/jobs/compliance-and-safety-officer/52122928?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D90
Permanent,full-time,Leeds,Competitive salary,Networking Engineer Apprentice,/jobs/networking-engineer-apprentice/51997096?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D90
Permanent,full-time,Lindal,Competitive salary,Quality Assistant,/jobs/quality-assistant/52124798?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D90
Permanent,full-time,Lindale,Competitive salary,Quality Practitioner Apprentice,/jobs/quality-practitioner-apprentice/52124907?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D90
